keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
@indihome,2020-10-15 02:51:20,FebryMeuthia,FabulousMommy,aku kmrn abis2an streaming nonton drakor marathon udh sampe batasnya kali jadi menurun kecepatannya,0,0,https://twitter.com/twitter/statuses/1316572335088918528,"Bekasi, Jawa Barat",Twitter for Android
@indihome,2020-10-15 02:51:17,multatuliv2,Hi-O,ayo lah bggg percuma jaringana ada di mana mana kalau speednya kalah sama im3 woi,0,0,https://twitter.com/twitter/statuses/1316572323969789953,,Twitter Web App
@indihome,2020-10-15 02:51:08,cosmogyraell,athena⁷ mas asep alasyu,knp lemot skl,0,0,https://twitter.com/twitter/statuses/1316572285566738436,,Twitter for iPhone
@indihome,2020-10-15 02:50:50,demiyaan,User Magang,min ini poyee toh kemarin dagang teknisinya di cek ga ada masalah tapi pas di test masalah sama udah 3 bulan kaya gini min sekalinya dateng teknisinya ga ada peruabahan juga tolong perbaiki dong min yang bener nomor indihome 121661005592 a n soemanto,0,0,https://twitter.com/twitter/statuses/1316572212078415872,,Twitter Web App
@indihome,2020-10-15 02:50:08,eajbrian,nyanya༊*·˚,wifi ak knp error lagi huhuhu ak ada ulangan,0,0,https://twitter.com/twitter/statuses/1316572035934416896,‧₊˚✩彡 ,Twitter for Android
@indihome,2020-10-15 02:49:52,Annisasekarr,sekar.,cape bgt sama kalian lagi uts gaada yg bisa diandalkan bye banget nilai ku lopyu,0,0,https://twitter.com/twitter/statuses/1316571967521124353,,Twitter for iPhone
@indihome,2020-10-15 02:49:35,kajvlv,Fit,kesel bangettt gw bayar teoat waktu tp sinyal lo ga tepat mulu pas dibutuhin ilang taelah,0,0,https://twitter.com/twitter/statuses/1316571894984830979,,Twitter for Android
@indihome,2020-10-15 02:48:30,FebryMeuthia,FabulousMommy,pake aplikasi ini mba,0,0,https://twitter.com/twitter/statuses/1316571625815326721,"Bekasi, Jawa Barat",Twitter for Android
@indihome,2020-10-15 02:48:28,syayangkamu,Sasya,sayang cek dm,0,0,https://twitter.com/twitter/statuses/1316571614239027200,Bisa dimana aja 😔👍🏼,Twitter for iPhone
@indihome,2020-10-15 02:48:18,MponeFanzril,Mpone,misi bisa bantu dicek dm saya,0,0,https://twitter.com/twitter/statuses/1316571573353017345,,Twitter for Android
@indihome,2020-10-15 02:48:04,shevcomp,Askom,sep dikira muji hadehh,0,0,https://twitter.com/twitter/statuses/1316571516125892610,Bandung - Jakarta,Twitter Web App
@indihome,2020-10-15 02:47:52,kajvlv,Fit,min ada rekomendasi layanan wifi lain untuk pengganti indihome ga soalnya disini sinyalmu gajetot banget ilang timbul banyakan ilangnya gaperlu dm dm karena masalahnya cuma 1 sinyalmu gajelas itu masalahnya,0,0,https://twitter.com/twitter/statuses/1316571462480744449,,Twitter for Android
@indihome,2020-10-15 02:47:47,sansandika17,𝕾𝖆𝖓𝖘𝖆𝖓 𝕯𝖎𝖐𝖆 ⚡,aku cinta,0,0,https://twitter.com/twitter/statuses/1316571442058674177,kenteng imah batur,Twitter for Android
@indihome,2020-10-15 02:47:28,rosalinaavero,Rosalina Veronica,min klo mau rubah alamat email utk tagihan bulanan berlangganan gmn,0,0,https://twitter.com/twitter/statuses/1316571365055459328,,Twitter for Android
@indihome,2020-10-15 02:45:44,n0tfatbutc0ol,fatkul,punten om ini teh lampu wifi saya merah harus ngapain,0,1,https://twitter.com/twitter/statuses/1316570925500825600,,Twitter for iPhone
@indihome,2020-10-15 02:45:16,Teolukmanulh,Akun dakwah,sep taeeelah jadi pingin ke jawa aja aku,0,0,https://twitter.com/twitter/statuses/1316570810576859136,"Teo, España",Twitter for Android
@indihome,2020-10-15 02:44:51,rendydchandra,Rendy Dwika Chandra,min tolong cek dm saya sudah kirim keluhan thx,0,0,https://twitter.com/twitter/statuses/1316570706805583874,"Bekasi Selatan, West Java",Twitter for Android
@indihome,2020-10-15 02:44:30,megaazzz,mega,tolong min internet mati urgenttttt telp jg ga bs digunakan cek dm plisss,0,0,https://twitter.com/twitter/statuses/1316570617622134785,@ comfort zone,Twitter for Android
@indihome,2020-10-15 02:43:31,Rizzkiadi_,Kik,sep bisnet mastrip,0,0,https://twitter.com/twitter/statuses/1316570369587769344,"Jawa Timur, Indonesia",Twitter for Android
@indihome,2020-10-15 02:43:28,salmanda_r,blank window,banyak dosa internet bisa sehari trus mati lagi gamau kasih kompensasi padahal harganya mahal kalo telat dikit disuruh bayar denda,0,0,https://twitter.com/twitter/statuses/1316570359076851712,,Twitter for iPhone
@indihome,2020-10-15 02:42:38,elangfoolman,el,buat apa internet kenceng2 ya,0,0,https://twitter.com/twitter/statuses/1316570147432267777,"Yogyakarta, Indonesia",Twitter Web App
@indihome,2020-10-15 02:42:36,halloakumia,ga penting,pasang wifi internetnya aja berapa ya sebulan,0,0,https://twitter.com/twitter/statuses/1316570137047166978,"Bogor, Jawa Barat",Twitter for Android
@indihome,2020-10-15 02:41:13,dr_hermawan,didik eri hermawan,stwan memang benar benar cinta sejati walau kita sering disakiti berkali kali tp kita tidak bisa pindah kelain hati,0,0,https://twitter.com/twitter/statuses/1316569789641355264,"Jawa Timur, Indonesia",Twitter for Android
@indihome,2020-10-15 02:40:56,rahria,RR,bali fiber nuuuuu ujan ngga masalah,0,0,https://twitter.com/twitter/statuses/1316569721119014912,Indonesia,Twitter for iPhone
@indihome,2020-10-15 02:40:45,kickhandy,Handy 🇮🇩,sudah coba restart modemnya kak,0,0,https://twitter.com/twitter/statuses/1316569673245155328,Indonesia,Twitter for Android
@indihome,2020-10-15 02:40:39,xFADSx,fathoni aditya,kok cepetan mbak,0,0,https://twitter.com/twitter/statuses/1316569649690013696,Onigashima,Twitter for iPhone
@indihome,2020-10-15 02:40:36,abdur05,M.Abdurrohman,katanya speed 20mbps tapi cuma segini piye toh,0,0,https://twitter.com/twitter/statuses/1316569635194458112,"DKI Jakarta, Indonesia",Twitter for Android
@indihome,2020-10-15 02:40:22,salmanda_r,blank window,tak demo tenan kok suwe suwe,0,0,https://twitter.com/twitter/statuses/1316569575379537922,,Twitter for iPhone
@indihome,2020-10-15 02:40:21,baywok_,baywok,emang anjing mi,0,0,https://twitter.com/twitter/statuses/1316569574217707520,,Twitter Web App
@indihome,2020-10-15 02:40:17,RandyAdhitama,Randy Adhitama 랜디,kemarin ada petugas indihome yang melalukan pemasangan di rumah saya internet nyala jam 9 malam tapi kata petugasnya akan ada code untuk bayar deposit dikirim via sms 1 jam setelahnya tapi sampai skrg saya belum terim apapun mohon bantuannya,0,0,https://twitter.com/twitter/statuses/1316569554751905792,Incheon,Twitter for Android
@indihome,2020-10-15 02:38:54,scramblewgg,veera,halo tolong cek dm ya,0,0,https://twitter.com/twitter/statuses/1316569208675680257,아프롱!,Twitter for Android
@indihome,2020-10-15 02:38:28,salmanda_r,blank window,gabisa lagiiii,0,0,https://twitter.com/twitter/statuses/1316569097216225283,,Twitter for iPhone
@indihome,2020-10-15 02:38:27,0907Nevermind,Tomhar97,halo min saya mau minta tolong follow up tiket myin 1602729305547579 thx rasanya setiap bulan pasti saya ada buka tiket pengaduan ke indihome elf,0,0,https://twitter.com/twitter/statuses/1316569096054423554,,Twitter for Android
@indihome,2020-10-15 02:38:26,hijklmawar,bittchaaa,panggil aku balvir,0,0,https://twitter.com/twitter/statuses/1316569090484367365,,Twitter for Android
@indihome,2020-10-15 02:38:16,junisoehardjo,juni soehardjo 🌼,ini via netflix aku langsung buka2,0,0,https://twitter.com/twitter/statuses/1316569046746161153,"Cinere, Depok",Twitter Web App
@indihome,2020-10-15 02:37:34,sop_shopyan,{shopyan},parah nih gangguan dilempar ke bisnis gak ada tanggapan sama sekali internet lost tolong dibantu minimal jawab sedang di cek gitu dari kemarin gak ada tanggapan sama sekalo,0,0,https://twitter.com/twitter/statuses/1316568871143317511,"Bekasi, Indonesia",Twitter for Android
@indihome,2020-10-15 02:37:05,MuhKhus,🐊 Pacar Kamu Marah ngk?,sep ngk pp lambat yang penting nda gangguan aja terus kamu yaaa aku bayar 420k,0,0,https://twitter.com/twitter/statuses/1316568751123308544,East Borneo - Yogyakarta,Twitter for Android
